time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2024-03-23 19:49:05.012 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260751331328,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223344751, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:49:16.521 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260751331328,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223344751, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,29360128,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 19:52:06.778 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260725571584,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223526521, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:52:13.274 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260725571584,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223526521, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,29360128,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 19:52:39.435 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260724518912,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223559188, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:53:04.837 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260724518912,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223559188, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,29360128,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 19:53:50.672 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260723994624,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223630428, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:53:52.231 UTC, ,125,3160389,1184,14536, , ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,1, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260723994624,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223630428, , , , ,3145728,5203, , ,1,0, , , ,1, , , ,3, , , , ,1,1, , , , , , ,2087,2, , , , , , , , , , ,26214400,1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:53:55.677 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260723994624,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223635428, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:54:06.844 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260723994624,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223635428, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,29360128,2, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 19:54:31.415 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260722880512,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223671165, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:54:32.433 UTC, ,125,3160389,1184,14536, , ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,1, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260722880512,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223671165, , , , ,3145728,5203, , ,1,0, , , ,1, , , ,3, , , , ,1,1, , , , , , ,2087,2, , , , , , , , , , ,26214400,1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:54:35.804 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260722749440,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223675555, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:54:44.522 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260722749440,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223675555, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,29360128,2, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 19:56:02.529 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260735864832,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223762283, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:56:06.553 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260735864832,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223762283, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,29360128,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 19:56:13.002 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260735864832,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223772746, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:56:15.660 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260735864832,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223772746, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,29360128,2, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 19:59:12.915 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260730785792,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223952671, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:59:22.644 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260730785792,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223952671, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,29360128,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 20:24:31.182 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260721799168,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711225470939, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:25:31.192 UTC, ,125,3165389,1312,19312,224, ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260720746496,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711225470939, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 20:26:31.198 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260720738304,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711225470939, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:27:31.207 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260720381952,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711225470939, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:28:31.216 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260719927296,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711225470939, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:29:31.221 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260721459200,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711225470939, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:29:35.847 UTC, ,125,3165165,1312,19312, , ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260721459200,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711225470939, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:32:08.752 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260720746496,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711225928512, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:32:18.671 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260720746496,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711225928512, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,29360128,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 20:33:19.289 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260729094144,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711225999046, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:34:19.296 UTC, ,125,3165389,1312,19312,224, ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260730576896,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711225999046, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 20:35:19.305 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260730544128,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711225999046, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:36:09.380 UTC, ,125,3165165,1312,19312, , ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260730408960,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711225999046, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:36:12.649 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260729294848,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711226172397, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:36:30.862 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260729294848,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711226172397, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,29360128,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 20:37:24.324 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260733464576,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711226244084, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400, , , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:37:24.945 UTC, ,125,3160389,1184,14536, , ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,1, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260733464576,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711226244084, , , , ,3145728,5203, , ,1,0, , , ,1, , , ,3, , , , ,1,1, , , , , , ,2087,2, , , , , , , , , , ,27262976, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:37:29.102 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260733464576,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711226248860, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400, , , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:37:42.559 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260733464576,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711226248860, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704, , , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
